flag_name,flag_on,traffic,user,region,latency,cpu,error,conversion_rate
billing_enable_invoice_numbering,0,high,mobile,EU,148,36,0,0.0298
billing_enable_payment_reconciliation,1,low,mobile,US,132,53,0,0.0625
order_advanced_enable_predictive_inventory,1,low,mobile,EU,111,53,0,0.0703
cart_pricing_volume_discounts,1,low,mobile,APAC,109,64,0,0.0774
payment_method_enable_bank_transfer,1,high,mobile,LATAM,163,48,0,0.0456
cart_notifications_abandoned_cart_notifications,1,medium,mobile,EU,131,60,1,0.0642
customer_enable_customer_journey_tracking,0,high,mobile,US,105,40,0,0.03
cart_offers_bundle_offers,0,medium,mobile,US,179,66,0,0.0396
inventory_enable_cost_tracking,0,medium,mobile,LATAM,131,46,0,0.0417
payment_transaction_enable_installment_payment,0,low,web,APAC,166,45,0,0.0466
billing_enable_partial_payment_tracking,0,low,web,EU,111,47,1,0.0369
cart_product_management_wishlist,1,high,web,APAC,163,67,0,0.0421
customer_enable_manual_renewal,1,medium,web,APAC,140,51,0,0.0665
cart_pricing_segment_based_pricing,0,low,mobile,EU,153,51,0,0.0296
catalog_enable_device_catalog,0,medium,web,APAC,148,70,0,0.0479
catalog_enable_review_moderation,0,low,web,LATAM,113,52,0,0.0477
cart_product_management_service_products,0,high,web,LATAM,135,66,1,0.0112
payment_currency_enable_multi_currency,1,medium,mobile,APAC,158,53,0,0.0707
inventory_enable_price_management,1,medium,web,APAC,135,39,0,0.0697
payment_advanced_enable_ml_fraud_detection,1,low,mobile,LATAM,164,42,0,0.0482
customer_enable_kyc_validation,0,low,mobile,EU,164,37,0,0.0435
catalog_enable_ml_recommendations,1,medium,web,APAC,114,56,0,0.0426
catalog_enable_inventory_sync,1,low,mobile,US,93,54,0,0.0575
payment_refund_enable_refund_automation,1,low,mobile,EU,97,39,0,0.0543
billing_enable_payment_plan_creation,1,high,web,APAC,150,54,0,0.0482
billing_enable_debit_memo_creation,1,low,mobile,APAC,150,60,1,0.0411
inventory_enable_stock_transfer,1,high,mobile,APAC,120,47,0,0.0527
billing_enable_manual_reconciliation,1,low,mobile,EU,109,45,0,0.0398
inventory_enable_equipment_tracking,0,medium,web,LATAM,114,64,0,0.0248
payment_dispute_enable_chargeback_handling,1,medium,web,US,106,47,0,0.0559
cart_compatibility_feature_compatibility,0,high,mobile,APAC,93,42,0,0.0139
provisioning_enable_service_suspension,1,low,mobile,LATAM,100,55,0,0.0601
customer_enable_auto_renewal,1,low,web,US,101,36,0,0.0649
order_products_enable_service_products,1,medium,mobile,LATAM,151,45,0,0.0569
payment_compliance_enable_transaction_monitoring,1,high,web,EU,116,51,0,0.0476
cart_notifications_abandoned_cart_notifications,1,medium,web,US,128,67,0,0.055
payment_recurring_enable_subscription_billing,1,medium,mobile,APAC,162,39,0,0.0561
payment_method_enable_bank_transfer,1,low,web,US,139,59,0,0.049
cart_analytics_funnel_analysis,1,high,web,APAC,103,51,0,0.0437
customer_enable_cookie_preferences,0,high,web,APAC,123,62,0,0.0352
payment_dispute_enable_dispute_management,1,low,mobile,EU,130,67,0,0.0588
provisioning_enable_audit_logs,1,low,mobile,US,178,45,0,0.078
cart_offers_flash_sales,1,high,web,LATAM,121,46,0,0.0443
payment_method_enable_buy_now_pay_later,0,high,mobile,EU,153,62,0,0.0233
customer_enable_consent_tracking,0,high,web,US,160,59,0,0.0213
order_analytics_enable_order_analytics,1,low,mobile,APAC,142,37,0,0.0613
inventory_enable_product_lifecycle_management,1,low,mobile,US,147,69,0,0.0716
payment_notification_enable_invoice_notification,1,low,web,APAC,177,53,0,0.0647
customer_enable_reactivation,1,high,web,APAC,127,45,0,0.0421
billing_enable_transaction_history,0,medium,mobile,APAC,138,56,0,0.0257
inventory_enable_product_lifecycle_management,1,low,web,APAC,154,43,0,0.0489
customer_enable_churn_prediction,0,low,mobile,APAC,146,65,0,0.024
notification_routing_enable,1,low,mobile,US,123,64,0,0.0544
inventory_enable_equipment_registration,1,medium,web,EU,107,64,0,0.053
billing_enable_transaction_history,1,low,mobile,EU,143,58,0,0.0481
cart_operations_anonymous_cart,1,medium,mobile,US,99,60,0,0.042
customer_enable_data_retention_policy,1,low,web,LATAM,120,54,0,0.0524
catalog_enable_product_modification,1,high,web,US,114,67,0,0.0536
cart_compatibility_device_plan_matching,1,low,web,EU,168,57,0,0.0641
payment_notification_enable_invoice_notification,1,medium,web,APAC,112,50,0,0.0532
customer_enable_manual_approval,1,medium,mobile,APAC,136,44,1,0.0582
cart_fees_shipping_fees,1,medium,mobile,APAC,134,59,0,0.0455
customer_enable_suspension,1,low,web,US,119,39,0,0.0583
order_fulfillment_enable_packing,1,high,web,APAC,116,63,0,0.0532
billing_enable_transaction_history,1,high,web,LATAM,136,62,0,0.0558
cart_pricing_dynamic_pricing,1,high,mobile,EU,170,66,0,0.0516
inventory_enable_equipment_maintenance,1,medium,web,US,161,62,0,0.0677
payment_notification_enable_invoice_notification,0,low,mobile,US,95,50,0,0.0288
payment_currency_enable_currency_conversion,1,medium,mobile,APAC,96,66,0,0.0622
catalog_enable_bundle_pricing,1,low,web,APAC,132,37,0,0.0671
order_fulfillment_enable_delivery_tracking,1,high,mobile,EU,103,49,0,0.0515
customer_enable_behavior_analytics,1,low,web,LATAM,138,52,0,0.0585
order_fulfillment_enable_packing,1,low,web,APAC,123,60,0,0.0616
notification_rate_msisdn_enable,1,low,mobile,EU,93,50,0,0.0734
customer_enable_address_validation,0,low,web,US,124,44,0,0.0281
cart_pricing_loyalty_discounts,1,low,mobile,APAC,118,39,0,0.0757
customer_enable_profile_image,0,low,web,APAC,122,42,0,0.0387
payment_reconciliation_enable_discrepancy_handling,1,high,web,LATAM,114,60,0,0.0366
payment_method_enable_bank_transfer,0,low,web,LATAM,130,51,0,0.045
customer_enable_communication_channel_preference,1,high,web,LATAM,116,70,0,0.0345
cart_compatibility_international_compatibility,1,medium,mobile,APAC,146,57,0,0.0471
catalog_enable_regional_availability,0,medium,mobile,US,117,53,0,0.0474
cart_pricing_promotional_pricing,1,high,web,EU,100,49,0,0.0447
catalog_enable_dynamic_pricing,1,medium,mobile,LATAM,97,39,0,0.0491
customer_enable_gdpr_compliance,1,medium,mobile,US,152,64,0,0.0454
order_lifecycle_enable_modification,1,low,web,EU,132,64,0,0.0468
cart_bundling_bundle_conflicts,1,medium,web,APAC,153,54,0,0.0347
payment_recurring_enable_auto_renew,1,high,web,US,147,40,0,0.0495
cart_operations_saved_for_later,1,medium,web,LATAM,148,37,0,0.042
inventory_enable_cross_warehouse_transfer,1,low,mobile,EU,98,44,0,0.0509
order_advanced_enable_predictive_inventory,0,low,web,APAC,129,36,0,0.0496
cart_product_management_service_products,1,low,web,APAC,118,51,0,0.0545
provisioning_enable_priority_levels,1,low,web,LATAM,171,52,0,0.0535
customer_enable_auto_renewal,0,low,mobile,APAC,135,63,0,0.0426
cart_compatibility_feature_compatibility,0,low,web,US,133,51,0,0.0228
catalog_enable_inventory_sync,1,low,web,US,109,66,0,0.0486
payment_reconciliation_enable_payment_reconciliation,1,low,mobile,US,178,69,0,0.0573
inventory_enable_equipment_depreciation,1,high,mobile,APAC,109,43,1,0.031
notification_metrics_enable,1,low,mobile,US,119,64,0,0.0689
order_pricing_enable_tax_calculation,1,high,web,APAC,136,39,0,0.04
notification_channel_email_enable,0,medium,web,EU,135,60,0,0.0409
inventory_enable_stock_level_management,0,high,web,US,94,60,0,0.0171
catalog_enable_volume_pricing,1,high,mobile,US,116,55,0,0.0308
catalog_enable_category_recommendations,1,high,mobile,LATAM,121,67,0,0.0351
catalog_enable_warehouse_management,1,low,web,APAC,92,63,0,0.0621
billing_enable_discount_application,1,low,mobile,EU,119,52,0,0.0589
cart_analytics_cart_abandonment_tracking,1,medium,mobile,APAC,112,37,0,0.0446
cart_compatibility_network_compatibility,0,high,mobile,LATAM,133,42,0,0.0395
inventory_enable_supplier_performance_tracking,1,low,web,APAC,168,59,0,0.0511
catalog_enable_allocation_rules,1,low,web,EU,156,36,0,0.0607
auth_enable_email_verification,1,medium,web,EU,101,69,1,0.0494
catalog_enable_plan_recommendations,1,medium,mobile,EU,106,54,0,0.0764
catalog_enable_product_creation,0,medium,mobile,APAC,175,43,0,0.0322
customer_enable_address_management,0,medium,mobile,LATAM,113,38,0,0.0416
catalog_enable_category_management,1,high,mobile,APAC,170,54,0,0.0373
order_fulfillment_enable_order_allocation,1,high,mobile,EU,146,51,0,0.0336
billing_enable_interest_accrual,1,medium,web,US,155,52,0,0.0568
auth_enable_passwordless,1,low,web,APAC,172,46,1,0.0713
payment_billing_enable_billing_notifications,1,low,mobile,LATAM,121,37,0,0.0501
payment_method_enable_credit_card,0,low,web,US,180,62,0,0.0444
cart_analytics_cart_abandonment_tracking,1,low,mobile,APAC,150,69,0,0.0551
provisioning_enable_security_groups,1,medium,mobile,EU,95,56,0,0.0762
cart_notifications_promotional_notifications,1,medium,mobile,LATAM,125,36,0,0.071
catalog_enable_category_management,1,medium,web,US,132,53,0,0.0512
catalog_enable_availability_check,0,high,mobile,EU,96,65,0,0.0285
payment_billing_enable_bill_generation,1,low,mobile,EU,100,66,0,0.053
cart_offers_free_shipping_offers,1,medium,mobile,LATAM,168,63,0,0.0733
cart_product_management_addon_products,0,medium,web,EU,93,41,0,0.0431
cart_inventory_availability_alerts,1,high,mobile,US,163,61,0,0.0417
billing_enable_payment_reconciliation,1,low,mobile,APAC,143,67,0,0.066
catalog_enable_plan_recommendations,1,low,web,LATAM,135,35,0,0.0632
order_pricing_enable_billing_sync,1,low,web,APAC,140,64,0,0.0542
payment_advanced_enable_payment_optimization,1,low,mobile,EU,133,52,0,0.0636
auth_enable_sso,0,high,mobile,APAC,126,50,0,0.0441
inventory_enable_forecasting,1,high,web,US,99,63,0,0.0537
provisioning_enable_slice_isolation,0,medium,web,APAC,135,35,0,0.0495
inventory_enable_disposal_tracking,1,medium,mobile,EU,94,66,0,0.0442
provisioning_enable_device_activation,1,low,web,APAC,168,48,0,0.0388
cart_pricing_payment_method_discounts,0,low,mobile,LATAM,112,48,0,0.0477
cart_checkout_one_step_checkout,0,high,mobile,LATAM,139,35,0,0.0184
cart_inventory_real_time_sync,1,high,web,EU,126,57,0,0.04
provisioning_enable_notifications,1,medium,mobile,APAC,94,45,0,0.0564
auth_enable_user_deactivation,0,medium,mobile,EU,152,46,0,0.0227
cart_operations_cart_merge,0,high,mobile,EU,144,50,0,0.0355
catalog_enable_volume_pricing,1,low,web,EU,146,41,1,0.067
notification_sms_unicode_enable,1,medium,web,EU,153,56,0,0.0488
provisioning_enable_throttling,1,medium,mobile,LATAM,127,62,0,0.0623
billing_enable_payment_plan_creation,1,low,mobile,LATAM,159,49,0,0.0654
notification_channel_sms_enable,0,low,mobile,EU,115,69,0,0.0282
provisioning_enable_smart_provisioning,1,low,web,US,176,48,0,0.0444
cart_product_management_product_sorting,1,medium,mobile,EU,100,65,0,0.0427
customer_enable_communication_channel_preference,0,medium,web,EU,100,63,0,0.0331
customer_enable_profile_completion_tracking,0,medium,mobile,US,149,40,0,0.0258
billing_enable_unmatched_invoice_handling,0,medium,mobile,APAC,118,41,0,0.0298
catalog_enable_fulfillment_options,0,medium,mobile,EU,109,44,0,0.027
payment_method_enable_digital_wallet,1,low,web,LATAM,92,66,0,0.0622
provisioning_enable_auto_scaling,1,medium,mobile,APAC,117,37,0,0.0481
billing_enable_payment_reconciliation,1,low,mobile,APAC,95,50,0,0.0609
cart_analytics_product_performance,0,low,web,EU,167,52,0,0.0247
cart_tax_compliance,0,low,web,APAC,130,36,0,0.0496
catalog_enable_plan_customization,1,high,web,US,160,36,0,0.0236
customer_enable_billing_address,1,low,mobile,EU,111,50,0,0.06
cart_product_management_recently_viewed,0,medium,mobile,EU,178,43,0,0.0403
cart_checkout_payment_gateway_integration,0,low,web,EU,104,42,0,0.0295
cart_product_management_product_search,0,low,web,APAC,104,47,0,0.0357
order_analytics_enable_shipping_analytics,0,high,mobile,LATAM,161,44,1,0.015
inventory_enable_end_of_life_management,1,medium,web,APAC,120,37,0,0.0678
payment_notification_enable_invoice_notification,1,low,mobile,APAC,117,57,0,0.0414
customer_enable_phone_verification,1,medium,web,LATAM,149,67,0,0.0315
cart_analytics_conversion_tracking,1,medium,web,US,122,37,0,0.0454
provisioning_enable_security_groups,1,medium,mobile,US,131,63,0,0.0502
billing_enable_currency_conversion,0,low,mobile,US,101,50,1,0.0382
provisioning_enable_workflow_automation,1,high,web,LATAM,145,49,0,0.067
cart_checkout_one_step_checkout,0,medium,mobile,APAC,123,39,0,0.0272
order_provisioning_enable_sim_activation,1,low,web,EU,109,53,0,0.0322
order_provisioning_enable_activation_delay,1,medium,web,EU,109,44,0,0.0449
cart_product_management_service_products,0,medium,web,EU,114,54,0,0.0262
billing_enable_penalty_assessment,1,medium,web,EU,153,60,0,0.0736
billing_tax_compliance,0,medium,web,APAC,95,45,0,0.0293
cart_tax_calculation,1,medium,mobile,APAC,170,39,0,0.0661
catalog_enable_category_recommendations,1,high,web,US,118,38,0,0.0668
cart_tax_by_region,1,medium,web,APAC,142,37,0,0.0395
provisioning_enable_overage_charges,1,low,mobile,APAC,144,68,0,0.0379
billing_enable_payment_history,1,medium,mobile,US,156,49,0,0.0708
customer_enable_account_hierarchy,0,high,mobile,EU,132,53,0,0.0158
cart_offers_loyalty_rewards,1,high,web,LATAM,160,50,0,0.0232
order_provisioning_enable_service_provisioning,0,medium,mobile,EU,103,43,0,0.0237
customer_enable_termination,1,low,web,LATAM,103,36,0,0.0363
cart_bundling_bundle_conflicts,1,high,mobile,US,112,56,0,0.0421
notification_rate_global_enable,1,low,web,EU,176,35,0,0.046
notification_sms_unicode_enable,1,medium,web,APAC,175,67,0,0.0524
billing_enable_reversal_processing,0,low,mobile,LATAM,177,43,0,0.0479
cart_product_management_product_comparison,1,medium,mobile,APAC,126,41,0,0.0616
customer_enable_address_management,1,low,web,LATAM,113,69,0,0.0472
customer_enable_email_verification,1,low,web,EU,174,40,0,0.0598
order_fulfillment_enable_shipping,1,low,web,APAC,121,64,0,0.0519
order_pricing_enable_dynamic_pricing,0,medium,web,EU,96,57,0,0.0496
payment_recurring_enable_auto_renew,1,low,web,EU,153,51,0,0.0632
catalog_enable_device_availability,0,medium,mobile,APAC,127,47,0,0.0475
provisioning_enable_imei_assignment,1,low,mobile,APAC,108,49,0,0.0654
order_products_enable_product_variants,1,medium,mobile,US,112,48,0,0.0515
cart_checkout_one_step_checkout,1,low,web,APAC,145,57,0,0.0709
inventory_enable_obsolescence_tracking,1,medium,web,EU,113,60,0,0.0394
payment_recurring_enable_auto_renew,0,high,mobile,APAC,96,59,0,0.0099
payment_method_enable_credit_card,1,medium,web,APAC,93,45,0,0.0571
provisioning_enable_inter_carrier_communication,1,low,web,EU,133,35,0,0.0591
payment_analytics_enable_payment_analytics,0,high,web,EU,178,58,0,0.0102
provisioning_enable_firewall_config,0,low,mobile,US,155,41,0,0.0459
billing_tax_calculation,1,high,mobile,EU,170,53,0,0.032
order_analytics_enable_shipping_analytics,1,medium,web,US,172,46,0,0.0539
payment_dispute_enable_dispute_tracking,0,medium,mobile,APAC,108,55,0,0.0487
customer_enable_phone_verification,1,low,mobile,LATAM,138,55,0,0.0598
billing_enable_write_off_tracking,0,high,mobile,EU,119,37,0,0.0182
cart_checkout_payment_plan_selection,1,high,mobile,EU,104,47,0,0.0533
customer_enable_communication_preferences,1,high,web,LATAM,150,64,0,0.0366
cart_offers_limited_time_offers,1,medium,web,APAC,147,40,0,0.065
payment_currency_enable_currency_rate_management,1,low,web,US,160,50,0,0.0383
provisioning_enable_service_upgrade,1,high,web,APAC,107,46,0,0.0679
customer_enable_language_preferences,1,high,mobile,US,97,50,0,0.0442
catalog_enable_review_moderation,0,high,mobile,EU,157,35,0,0.0231
provisioning_enable_alerts,1,medium,mobile,EU,142,38,0,0.0779
order_notifications_enable_order_confirmation,1,medium,mobile,US,140,66,0,0.035
payment_analytics_enable_customer_payment_analytics,0,medium,web,LATAM,124,35,0,0.0224
customer_enable_registration,1,medium,mobile,APAC,97,57,0,0.059
cart_financing_financing_rates,1,medium,web,LATAM,167,67,0,0.0662
auth_enable_audit_logging,1,medium,mobile,EU,105,37,0,0.0466
cart_product_management_product_sorting,1,medium,web,EU,138,63,0,0.0522
auth_enable_passwordless,1,medium,web,LATAM,135,43,0,0.0646
order_notifications_enable_delivery_updates,1,medium,web,LATAM,122,37,0,0.0633
provisioning_enable_slice_management,1,low,web,US,165,51,0,0.0616
order_advanced_enable_order_recommendations,1,high,mobile,LATAM,115,54,0,0.0269
catalog_enable_predictive_inventory,1,low,web,APAC,171,65,0,0.0486
inventory_enable_inventory_adjustment,1,high,mobile,LATAM,118,58,0,0.0362
cart_analytics_user_behavior_tracking,0,high,mobile,EU,161,54,0,0.0233
cart_bundling_plan_bundling,1,low,web,LATAM,140,57,0,0.0407
payment_refund_enable_full_refund,1,medium,mobile,US,106,65,0,0.0634
provisioning_enable_quota_management,1,low,mobile,US,108,60,0,0.0652
payment_billing_enable_billing_cycle_management,1,low,web,APAC,100,66,0,0.0455
catalog_enable_pricing_rules,1,low,web,APAC,145,67,0,0.0643
order_pricing_enable_order_billing,1,low,mobile,US,126,39,0,0.0507
order_provisioning_enable_service_provisioning,1,high,mobile,APAC,98,70,0,0.0574
customer_enable_billing_address,1,low,web,US,123,55,0,0.0575
payment_reconciliation_enable_payment_reconciliation,1,high,web,US,169,59,0,0.0425
billing_enable_invoice_reminders,0,low,web,EU,128,40,0,0.0351
customer_enable_lifetime_value_tracking,0,medium,mobile,APAC,167,43,0,0.0301
catalog_enable_discount_rules,1,high,mobile,LATAM,92,38,0,0.0493
cart_compatibility_feature_compatibility,1,low,web,EU,128,53,0,0.0607
billing_enable_late_fee_calculation,1,medium,mobile,LATAM,120,70,0,0.0461
billing_enable_write_off_tracking,0,low,web,LATAM,116,58,0,0.0383
cart_operations_bulk_order,0,low,web,EU,112,59,0,0.022
cart_analytics_session_tracking,1,high,mobile,LATAM,169,60,0,0.0522
payment_transaction_enable_installment_payment,1,low,mobile,APAC,92,36,0,0.0416
order_provisioning_enable_sim_activation,1,low,web,EU,147,64,0,0.0557
customer_enable_profile_completion_tracking,1,high,mobile,APAC,141,36,0,0.0638
order_compliance_enable_order_retention,1,high,mobile,US,156,51,1,0.0381
cart_analytics_revenue_tracking,0,low,mobile,LATAM,136,53,0,0.0347
cart_compatibility_device_plan_matching,1,high,mobile,LATAM,175,62,0,0.0562
inventory_enable_stock_level_management,1,medium,web,EU,106,45,0,0.0666
provisioning_enable_usage_tracking,1,medium,web,US,101,41,0,0.0528
cart_operations_cart_notifications,1,low,web,US,113,40,1,0.0643
catalog_enable_bundle_pricing,1,high,web,APAC,126,67,0,0.0486
cart_operations_anonymous_cart,1,low,web,US,179,37,0,0.0426
cart_notifications_promotional_notifications,1,low,web,US,155,39,0,0.056
catalog_enable_bundle_creation,1,low,mobile,LATAM,141,43,0,0.0734
customer_enable_customer_segmentation,0,high,web,LATAM,120,36,0,0.0322
order_notifications_enable_delivery_updates,1,medium,mobile,LATAM,133,42,0,0.0573
