flag_name,flag_on,traffic,user,region,latency,cpu,error,timestamp,release_window
billing_enable_debit_memo_creation,0,low,web,APAC,112,43,0,2025-02-12T09:57:00,normal
cart_pricing_dynamic_pricing,0,low,mobile,US,101,51,0,2025-02-05T03:38:00,normal
cart_analytics_revenue_tracking,0,low,web,LATAM,118,61,0,2025-01-04T18:52:00,normal
auth_enable_sso,1,medium,web,EU,187,74,0,2025-03-01T16:52:00,normal
catalog_enable_search_analytics,1,medium,web,LATAM,171,67,0,2025-01-29T16:00:00,normal
cart_inventory_warehouse_selection,1,medium,mobile,EU,172,66,0,2025-01-22T11:16:00,post-release
provisioning_enable_usage_analytics,1,medium,web,LATAM,170,71,0,2025-01-10T05:05:00,normal
payment_method_enable_buy_now_pay_later,0,low,mobile,APAC,110,49,0,2025-01-29T20:10:00,normal
auth_enable_session_timeout,1,high,web,EU,278,106,1,2025-01-15T15:50:00,normal
catalog_enable_availability_check,1,low,mobile,APAC,161,72,0,2025-03-01T10:45:00,post-release
cart_bundling_device_plan_bundles,1,medium,web,APAC,175,87,0,2025-01-29T07:12:00,normal
customer_enable_manual_approval,0,low,mobile,LATAM,109,61,0,2025-01-31T21:37:00,normal
order_inventory_enable_reserve_items,1,medium,web,US,185,62,1,2025-02-02T16:59:00,normal
customer_enable_profile_completion_tracking,1,low,mobile,APAC,228,72,1,2025-02-08T13:23:00,normal
billing_tax_calculation,0,low,mobile,APAC,135,47,0,2025-02-14T01:45:00,normal
inventory_enable_supplier_orders,1,medium,web,LATAM,179,67,1,2025-01-13T04:05:00,normal
billing_enable_write_off_tracking,1,medium,web,LATAM,190,76,0,2025-01-18T23:16:00,normal
inventory_enable_price_management,1,low,web,US,141,62,0,2025-02-28T07:07:00,normal
inventory_enable_warehouse_location_management,0,medium,mobile,EU,116,42,0,2025-01-09T10:11:00,post-release
billing_tax_calculation,0,low,web,APAC,103,45,0,2025-01-26T20:52:00,normal
cart_notifications_deal_notifications,0,medium,web,LATAM,111,40,0,2025-01-23T21:05:00,normal
cart_bundling_bundle_conflicts,1,medium,mobile,EU,173,56,0,2025-01-19T23:17:00,normal
payment_recurring_enable_auto_renew,1,medium,web,US,178,68,0,2025-02-11T22:43:00,normal
provisioning_enable_supplementary_services,0,low,web,LATAM,160,42,0,2025-01-08T21:56:00,normal
cart_inventory_hold_duration,1,high,mobile,APAC,318,99,0,2025-02-10T10:08:00,post-release
payment_method_enable_debit_card,0,low,mobile,APAC,114,49,0,2025-02-11T08:25:00,normal
inventory_enable_equipment_maintenance,1,high,mobile,US,396,96,0,2025-02-06T12:36:00,post-release
cart_product_management_recommendations,0,low,web,US,118,52,0,2025-02-15T23:01:00,normal
auth_enable_email_verification,0,low,web,LATAM,147,45,0,2025-02-14T08:54:00,normal
cart_fees_service_fees,0,medium,mobile,EU,107,60,0,2025-01-23T04:14:00,normal
payment_refund_enable_full_refund,1,medium,mobile,EU,182,70,0,2025-02-19T10:13:00,post-release
notification_channel_sms_enable,0,low,mobile,APAC,154,62,1,2025-01-31T06:55:00,normal
cart_analytics_product_performance,1,medium,mobile,EU,154,61,0,2025-02-21T03:46:00,normal
catalog_enable_warehouse_management,1,low,web,US,202,64,0,2025-01-22T19:37:00,normal
provisioning_enable_service_downgrade,1,medium,web,LATAM,184,71,1,2025-02-10T13:47:00,normal
customer_enable_document_upload,1,high,mobile,EU,376,95,0,2025-01-19T18:33:00,normal
payment_transaction_enable_payment_authorization,1,low,web,US,194,87,0,2025-02-09T23:40:00,normal
notification_consent_checks_enable,1,high,mobile,APAC,356,99,1,2025-01-16T01:45:00,normal
catalog_enable_product_creation,1,medium,mobile,APAC,193,70,0,2025-01-29T11:04:00,post-release
auth_enable_account_lock,1,low,web,US,230,59,0,2025-02-16T01:18:00,normal
catalog_enable_pricing_rules,0,medium,mobile,EU,128,65,0,2025-02-09T06:56:00,normal
notification_senderid_whitelist_enable,1,high,mobile,LATAM,338,107,0,2025-01-04T05:32:00,normal
catalog_enable_device_reviews,1,medium,web,APAC,177,72,0,2025-02-09T00:43:00,normal
provisioning_enable_msisdn_allocation,0,low,mobile,APAC,120,55,0,2025-02-05T06:09:00,normal
auth_enable_passwordless,0,medium,web,LATAM,160,57,0,2025-02-16T02:48:00,normal
provisioning_enable_orchestration,1,low,mobile,US,183,62,0,2025-02-23T11:18:00,post-release
provisioning_enable_network_config,0,medium,web,EU,116,62,0,2025-01-11T13:38:00,normal
customer_enable_address_validation,1,low,web,EU,159,60,0,2025-02-12T18:16:00,normal
cart_pricing_volume_discounts,0,high,web,US,272,80,1,2025-02-25T16:56:00,normal
inventory_enable_warehouse_assignment,1,medium,mobile,LATAM,193,75,0,2025-02-23T20:48:00,normal
cart_fees_service_fees,0,low,mobile,US,126,51,0,2025-01-24T06:12:00,normal
billing_enable_penalty_assessment,0,medium,web,APAC,152,50,0,2025-01-19T15:18:00,normal
provisioning_enable_performance_metrics,1,high,web,EU,314,102,0,2025-02-04T02:55:00,normal
payment_notification_enable_payment_confirmation,0,high,mobile,US,326,81,0,2025-01-21T15:14:00,normal
provisioning_enable_latency_control,1,high,web,EU,372,81,0,2025-02-02T23:01:00,normal
customer_enable_churn_prediction,1,medium,mobile,LATAM,212,63,0,2025-02-05T07:20:00,normal
cart_pricing_bundle_discounts,0,high,mobile,APAC,280,84,0,2025-02-04T07:05:00,normal
provisioning_enable_5g_network,0,medium,mobile,APAC,113,64,0,2025-01-06T08:26:00,normal
payment_method_enable_bank_transfer,0,high,web,APAC,269,85,0,2025-01-02T02:26:00,normal
customer_enable_account_linking_validation,0,high,web,APAC,258,63,1,2025-01-21T19:00:00,normal
inventory_enable_order_shipping,0,medium,mobile,EU,125,47,0,2025-02-10T20:26:00,normal
catalog_enable_inventory_sync,1,high,web,APAC,260,85,0,2025-02-02T23:19:00,normal
payment_transaction_enable_payment_settlement,0,medium,mobile,EU,132,52,0,2025-01-04T06:21:00,normal
catalog_enable_bundle_publishing,0,high,web,EU,311,98,0,2025-02-09T03:51:00,normal
provisioning_enable_inter_carrier_communication,0,low,web,EU,134,57,0,2025-01-24T13:33:00,normal
order_fulfillment_enable_delivery_tracking,0,medium,web,US,154,40,0,2025-01-25T09:02:00,normal
cart_pricing_promotional_pricing,1,medium,mobile,US,192,74,0,2025-01-02T07:07:00,normal
inventory_enable_obsolescence_tracking,1,medium,mobile,LATAM,189,66,0,2025-02-05T02:41:00,normal
billing_enable_invoice_aging_analysis,0,low,web,US,131,60,0,2025-01-03T15:31:00,normal
cart_product_management_service_products,0,low,mobile,EU,144,43,0,2025-02-11T09:11:00,normal
provisioning_enable_service_status_updates,0,high,mobile,EU,315,77,0,2025-02-23T17:59:00,normal
order_advanced_enable_predictive_inventory,1,medium,web,APAC,182,78,0,2025-01-01T11:00:00,post-release
inventory_enable_order_shipping,1,medium,mobile,EU,169,84,0,2025-02-01T23:33:00,normal
payment_reconciliation_enable_payment_reconciliation,1,medium,mobile,US,181,66,1,2025-02-10T09:01:00,normal
catalog_enable_bulk_upload,1,low,web,US,168,80,0,2025-01-02T20:04:00,normal
customer_enable_registration,1,high,mobile,LATAM,310,95,1,2025-01-01T11:19:00,post-release
payment_advanced_enable_payment_optimization,1,medium,mobile,APAC,173,82,0,2025-02-06T11:20:00,post-release
customer_enable_email_verification,0,medium,mobile,APAC,152,57,0,2025-02-02T18:52:00,normal
catalog_enable_bulk_upload,0,high,web,LATAM,312,75,0,2025-01-26T12:08:00,post-release
customer_enable_cookie_preferences,0,low,mobile,LATAM,132,40,0,2025-02-04T12:23:00,post-release
billing_enable_partial_payment_tracking,1,medium,mobile,LATAM,200,80,1,2025-01-14T15:13:00,normal
payment_refund_enable_partial_refund,1,medium,web,EU,193,73,0,2025-02-09T10:41:00,post-release
cart_bundling_bundle_pricing,1,low,web,US,174,88,0,2025-01-17T10:03:00,post-release
payment_recurring_enable_auto_renew,0,low,web,EU,118,48,0,2025-02-05T09:00:00,normal
cart_financing_financing_options,0,medium,mobile,APAC,108,49,0,2025-01-08T08:36:00,normal
cart_checkout_payment_gateway_integration,1,medium,mobile,APAC,176,77,1,2025-02-24T19:49:00,normal
inventory_enable_inventory_adjustment,0,high,web,APAC,303,72,0,2025-01-16T21:59:00,normal
billing_enable_write_off_tracking,1,low,web,EU,152,79,0,2025-02-26T09:35:00,normal
payment_reconciliation_enable_payment_reconciliation,0,low,web,APAC,123,49,0,2025-02-17T16:22:00,normal
order_fulfillment_enable_packing,1,medium,web,EU,200,75,0,2025-01-06T08:49:00,normal
cart_fees_activation_fees,1,low,mobile,APAC,167,70,0,2025-01-17T11:43:00,post-release
cart_product_management_service_products,1,low,mobile,EU,166,81,0,2025-01-04T20:20:00,normal
payment_refund_enable_refund_reversal,1,medium,mobile,LATAM,216,80,0,2025-01-26T00:21:00,normal
catalog_enable_ai_pricing,0,low,mobile,LATAM,146,42,0,2025-01-08T13:18:00,normal
billing_enable_payment_history,0,low,web,LATAM,143,61,0,2025-02-25T11:25:00,post-release
cart_notifications_abandoned_cart_notifications,0,medium,mobile,US,106,54,0,2025-01-09T22:43:00,normal
cart_offers_seasonal_offers,1,medium,web,APAC,199,65,1,2025-02-07T23:33:00,normal
billing_enable_reconciliation_automation,1,high,web,APAC,282,80,0,2025-01-04T03:35:00,normal
provisioning_enable_call_forwarding,1,low,mobile,US,171,69,0,2025-02-11T21:37:00,normal
customer_enable_communication_preferences,1,low,web,APAC,144,67,0,2025-02-11T10:08:00,post-release
provisioning_enable_roaming_config,1,high,web,EU,288,106,0,2025-02-07T16:45:00,normal
cart_compatibility_device_plan_matching,1,low,web,US,197,75,0,2025-02-10T05:08:00,normal
notification_routing_enable,1,high,mobile,EU,400,84,1,2025-02-24T14:07:00,normal
cart_product_management_product_comparison,1,medium,web,US,149,81,0,2025-01-03T16:06:00,normal
order_advanced_enable_ml_demand_forecasting,1,low,mobile,LATAM,180,53,0,2025-01-31T14:28:00,normal
provisioning_enable_sms_config,0,high,web,US,221,94,1,2025-02-01T10:35:00,post-release
cart_operations_persistent_cart,1,medium,mobile,APAC,186,71,0,2025-01-10T05:36:00,normal
catalog_enable_promotional_pricing,1,low,mobile,LATAM,168,78,0,2025-02-08T01:43:00,normal
catalog_enable_predictive_inventory,1,low,mobile,US,200,66,0,2025-01-23T08:09:00,normal
provisioning_enable_usage_analytics,0,medium,web,EU,156,61,0,2025-02-22T09:35:00,normal
cart_financing_lease_options,1,high,mobile,EU,354,92,0,2025-02-14T17:41:00,normal
cart_product_management_product_comparison,1,high,mobile,EU,315,93,0,2025-01-11T16:30:00,normal
payment_dispute_enable_chargeback_handling,1,high,web,LATAM,306,88,0,2025-01-07T14:05:00,normal
payment_currency_enable_currency_conversion,1,medium,mobile,LATAM,180,57,0,2025-02-27T05:36:00,normal
cart_checkout_one_step_checkout,1,low,web,APAC,209,74,0,2025-02-10T02:20:00,normal
inventory_enable_order_fulfillment,1,high,mobile,APAC,345,100,1,2025-01-13T00:58:00,normal
provisioning_enable_firewall_config,0,low,web,LATAM,115,43,0,2025-01-08T20:08:00,normal
cart_checkout_registered_checkout,1,medium,web,APAC,204,65,0,2025-01-31T08:52:00,normal
auth_enable_sso,1,low,web,LATAM,221,73,0,2025-01-11T07:49:00,normal
catalog_enable_bulk_upload,1,low,web,LATAM,153,71,1,2025-02-15T19:34:00,normal
order_analytics_enable_fulfillment_analytics,1,low,web,APAC,197,71,0,2025-01-18T07:20:00,normal
cart_compatibility_sim_card_compatibility,1,medium,web,APAC,183,70,0,2025-02-27T09:00:00,normal
billing_enable_installment_management,0,medium,web,EU,107,59,0,2025-01-23T17:20:00,normal
notification_channel_ivr_enable,1,low,mobile,EU,208,67,0,2025-01-24T09:08:00,normal
billing_enable_write_off_management,1,medium,mobile,EU,185,56,0,2025-01-09T10:44:00,post-release
billing_enable_payment_reconciliation,1,low,web,EU,147,71,0,2025-01-28T11:41:00,post-release
provisioning_enable_vpn_config,1,low,mobile,EU,189,60,1,2025-01-11T04:32:00,normal
provisioning_enable_apn_config,1,medium,mobile,APAC,227,68,0,2025-02-15T02:05:00,normal
cart_inventory_stock_checking,1,medium,mobile,US,202,68,0,2025-02-24T06:17:00,normal
order_lifecycle_enable_creation,0,high,web,US,343,97,0,2025-02-21T05:57:00,normal
payment_recurring_enable_subscription_billing,1,low,mobile,APAC,158,78,0,2025-02-16T23:56:00,normal
catalog_enable_stock_levels,0,medium,web,LATAM,136,42,0,2025-02-12T09:33:00,normal
order_provisioning_enable_activation_delay,1,medium,web,EU,164,74,0,2025-02-05T04:33:00,normal
payment_method_enable_bank_transfer,1,medium,mobile,LATAM,177,78,0,2025-02-20T00:46:00,normal
catalog_enable_plan_comparisons,1,medium,web,APAC,161,68,0,2025-01-04T04:14:00,normal
cart_operations_cart_merge,1,high,web,APAC,313,105,0,2025-02-28T01:14:00,normal
cart_analytics_product_performance,1,medium,mobile,LATAM,171,81,0,2025-01-08T17:02:00,normal
provisioning_enable_security_groups,1,medium,web,US,209,79,0,2025-02-22T07:58:00,normal
provisioning_enable_smart_provisioning,1,high,mobile,US,393,90,0,2025-02-11T08:24:00,normal
inventory_enable_supplier_management,1,low,mobile,APAC,142,74,1,2025-01-04T14:15:00,normal
provisioning_enable_imei_assignment,1,high,web,APAC,424,100,0,2025-01-17T01:54:00,normal
notification_rate_msisdn_enable,1,low,mobile,LATAM,167,80,0,2025-01-15T03:33:00,normal
billing_tax_compliance,1,medium,web,LATAM,180,71,0,2025-01-08T06:43:00,normal
customer_enable_termination,1,medium,web,US,173,63,0,2025-02-05T22:41:00,normal
catalog_enable_plan_recommendations,1,high,mobile,EU,429,98,0,2025-02-10T02:40:00,normal
billing_enable_invoice_history,0,low,mobile,EU,155,42,0,2025-02-13T23:54:00,normal
cart_pricing_dynamic_pricing,0,low,mobile,US,127,45,0,2025-01-23T01:06:00,normal
cart_operations_persistent_cart,0,low,web,LATAM,150,56,0,2025-02-19T11:42:00,post-release
catalog_enable_category_management,0,high,web,LATAM,324,88,0,2025-01-14T03:25:00,normal
cart_analytics_conversion_tracking,0,high,web,EU,231,87,0,2025-01-10T08:13:00,normal
notification_dnd_checks_enable,1,high,mobile,EU,372,103,1,2025-02-22T12:36:00,post-release
billing_enable_payment_history,1,high,mobile,US,370,103,0,2025-02-16T09:49:00,normal
cart_checkout_payment_plan_selection,0,low,web,US,103,60,1,2025-01-26T10:45:00,post-release
catalog_enable_category_management,1,low,web,LATAM,225,70,0,2025-02-01T20:55:00,normal
cart_pricing_loyalty_discounts,1,low,mobile,LATAM,216,80,0,2025-02-23T16:32:00,normal
order_analytics_enable_fulfillment_analytics,1,high,mobile,APAC,347,102,1,2025-02-12T03:09:00,normal
customer_enable_manual_renewal,0,medium,web,LATAM,122,53,0,2025-01-04T07:33:00,normal
catalog_enable_plan_pricing,0,high,web,APAC,280,88,0,2025-02-10T08:51:00,normal
customer_enable_billing_notification,0,high,web,US,299,91,1,2025-01-01T22:40:00,normal
billing_enable_invoice_tracking,0,low,web,LATAM,112,64,0,2025-02-13T02:50:00,normal
cart_bundling_service_bundles,0,low,web,LATAM,160,47,0,2025-01-30T13:02:00,normal
payment_dispute_enable_dispute_management,1,low,mobile,EU,183,79,0,2025-02-19T10:48:00,post-release
customer_enable_customer_journey_tracking,1,high,mobile,LATAM,283,101,0,2025-02-14T07:26:00,normal
notification_consent_checks_enable,1,low,mobile,APAC,217,63,0,2025-01-04T23:48:00,normal
customer_enable_termination,1,low,mobile,APAC,158,60,0,2025-01-06T00:53:00,normal
catalog_enable_bundle_management,1,high,mobile,EU,308,102,0,2025-02-20T04:41:00,normal
notification_consent_checks_enable,1,low,mobile,APAC,174,74,0,2025-02-07T07:52:00,normal
inventory_enable_order_shipping,1,high,mobile,EU,286,112,0,2025-02-04T07:49:00,normal
cart_inventory_real_time_sync,1,low,mobile,US,207,70,0,2025-02-04T04:40:00,normal
provisioning_enable_slice_management,1,low,mobile,APAC,149,85,0,2025-01-23T09:30:00,normal
customer_enable_engagement_tracking,1,high,mobile,US,312,92,1,2025-02-22T19:42:00,normal
payment_method_enable_cryptocurrency,1,high,web,APAC,361,98,0,2025-02-13T13:14:00,normal
catalog_enable_device_availability,1,medium,mobile,EU,193,61,0,2025-02-19T20:14:00,normal
cart_fees_service_fees,1,medium,mobile,LATAM,206,79,0,2025-01-15T17:36:00,normal
billing_enable_subscription_discount,1,high,web,US,356,88,0,2025-02-06T12:44:00,post-release
cart_notifications_promotional_notifications,1,medium,web,US,192,61,0,2025-01-06T22:00:00,normal
customer_enable_dormant_account_management,1,medium,web,EU,217,76,0,2025-02-18T19:09:00,normal
catalog_enable_plan_bundling,1,medium,mobile,LATAM,194,87,0,2025-01-10T02:42:00,normal
catalog_enable_bundle_pricing,0,low,mobile,APAC,140,58,0,2025-01-16T04:53:00,normal
billing_enable_invoice_generation,1,low,web,LATAM,154,71,0,2025-02-12T20:44:00,normal
customer_enable_privacy_preferences,0,medium,mobile,US,156,47,0,2025-01-11T01:32:00,normal
cart_inventory_warehouse_selection,1,low,mobile,APAC,216,71,0,2025-01-15T00:14:00,normal
billing_enable_promotional_pricing,1,high,mobile,EU,275,108,1,2025-02-12T17:51:00,normal
billing_enable_invoice_history,0,low,mobile,EU,159,57,0,2025-02-02T20:41:00,normal
billing_handle_orphaned_invoices,1,medium,mobile,EU,199,73,0,2025-01-16T11:08:00,post-release
provisioning_enable_call_forwarding,1,medium,mobile,LATAM,170,76,0,2025-02-15T20:50:00,normal
payment_analytics_enable_payment_method_analytics,1,low,mobile,APAC,176,69,0,2025-01-25T07:57:00,normal
customer_enable_contact_management,0,high,mobile,US,263,92,0,2025-02-22T00:45:00,normal
catalog_enable_volume_pricing,0,low,mobile,EU,150,56,1,2025-03-01T15:07:00,normal
billing_enable_subscription_discount,0,low,mobile,EU,157,62,0,2025-02-23T01:58:00,normal
cart_pricing_loyalty_discounts,1,low,mobile,LATAM,195,79,0,2025-02-14T10:24:00,post-release
inventory_enable_cost_allocation,1,low,mobile,LATAM,182,67,1,2025-01-24T11:31:00,post-release
billing_enable_bundle_discounts,1,medium,web,LATAM,208,73,0,2025-02-18T03:54:00,normal
inventory_enable_price_management,1,medium,web,LATAM,191,59,0,2025-02-06T19:16:00,normal
order_advanced_enable_order_recommendations,1,low,web,EU,202,80,0,2025-01-27T15:54:00,normal
cart_operations_cart_merge,0,low,mobile,LATAM,100,60,0,2025-02-20T14:51:00,normal
billing_enable_currency_rate_updates,0,low,web,APAC,149,63,0,2025-01-18T05:04:00,normal
provisioning_enable_overage_charges,1,low,web,APAC,200,60,0,2025-02-02T07:14:00,normal
customer_enable_kyc_validation,0,low,web,EU,160,43,0,2025-01-16T11:09:00,post-release
catalog_enable_product_analytics,0,medium,mobile,EU,100,42,0,2025-01-06T19:05:00,normal
cart_offers_seasonal_offers,0,high,web,LATAM,333,92,0,2025-01-15T15:22:00,normal
customer_enable_dormant_account_management,1,low,web,EU,183,74,0,2025-01-17T05:35:00,normal
customer_enable_suspension,1,low,web,APAC,214,89,0,2025-02-13T09:14:00,normal
cart_compatibility_device_plan_matching,0,high,mobile,EU,305,87,1,2025-02-25T22:06:00,normal
customer_enable_bulk_operations,0,high,mobile,LATAM,327,88,0,2025-02-21T12:35:00,post-release
payment_notification_enable_invoice_notification,1,medium,web,EU,169,87,0,2025-02-20T14:35:00,normal
catalog_enable_plan_recommendations,1,low,mobile,EU,154,85,0,2025-01-11T17:30:00,normal
catalog_enable_plan_pricing,1,low,mobile,US,221,78,0,2025-01-27T17:40:00,normal
